PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,WSPM,day_sin,day_cos,Twoday_sin,Twoday_cos,Week_sin,Week_cos
100.0,149.0,48.0,64.0,1700.0,44.0,4.0,1013.0,-12.9,1.4,0.8660254037889031,-0.49999999999226735,-0.8660254037822064,-0.5000000000038664,0.29475517441018195,0.9555728057863635
172.0,247.0,81.0,98.0,2400.0,26.0,3.0,1014.0,-11.0,0.7,0.7071067811863034,-0.7071067811867916,-0.9238795325113528,-0.38268343236493035,0.33027906195570417,0.9438833303081796
196.0,263.0,81.0,118.0,2700.0,6.0,3.0,1014.0,-9.0,1.9,0.5000000000042718,-0.8660254037819723,-0.9659258262884299,-0.25881904510490306,0.36534102436646476,0.9308737486441769
165.0,213.0,62.0,108.0,2400.0,3.0,-1.0,1018.0,-9.9,0.7,0.2588190451123834,-0.9659258262864256,-0.991444861373144,-0.1305261922251132,0.3998920243193567,0.9165622558701438
169.0,217.0,53.0,108.0,2500.0,2.0,-4.0,1017.0,-10.4,0.5,9.365113251582766e-13,-1.0,-1.0,-4.682556625791383e-13,0.4338837391167352,0.9009688679028154
176.0,236.0,59.0,113.0,3100.0,2.0,-4.0,1014.0,-11.7,1.3,-0.25881904509651815,-0.9659258262906767,-0.991444861374216,0.13052619221697098,0.4672686282734258,0.8841153935044175
211.0,257.0,75.0,143.0,4500.0,2.0,-2.0,1013.0,-11.3,1.3,-0.4999999999900474,-0.8660254037901848,-0.9659258262905555,0.25881904509697046,0.49999999999992845,0.8660254037844799
218.0,276.0,85.0,140.0,4700.0,2.0,-2.0,1013.0,-12.7,1.2,-0.707106781184979,-0.707106781188116,-0.9238795325117112,0.3826834323640651,0.5320320765148482,0.846724199228591
237.0,282.0,88.0,130.0,4500.0,2.0,-4.0,1011.0,-13.4,1.0,-0.8660254037806906,-0.5000000000064918,-0.8660254037863127,0.4999999999967541,0.5633200580642401,0.8262387743155735
221.0,257.0,81.0,126.0,4200.0,2.0,-2.0,1011.0,-11.8,1.7,-0.9659258262857622,-0.2588190451148594,-0.7933533402951233,0.6087614290036535,0.593820185573706,0.8045977797665175
196.0,228.0,78.0,120.0,3900.0,2.0,-4.0,1016.0,-13.2,1.2,-1.0,-3.4998554767527955e-12,-0.7071067811877849,0.7071067811853101,0.6234898018585457,0.7818314824681796
184.0,214.0,69.0,116.0,3700.0,2.0,-5.0,1012.0,-13.1,1.2,-0.9659258262913402,0.25881904509404213,-0.6087614290122025,0.7933533402885634,0.6522874112775646,0.7579717231459319
157.0,176.0,68.0,122.0,3700.0,2.0,-5.0,1015.0,-12.9,1.2,-0.8660254037841905,0.5000000000004299,-0.49999999999978506,0.8660254037845627,0.6801727377713523,0.7330518718294247
160.0,186.0,62.0,120.0,3800.0,2.0,-5.0,1012.0,-12.7,0.9,-0.7071067811899285,0.7071067811831665,-0.38268343236729857,0.9238795325103718,0.7071067811866157,0.7071067811864793
162.0,194.0,48.0,119.0,4000.0,2.0,-7.0,1014.0,-11.9,0.2,-0.5000000000087117,0.866025403779409,-0.2588190451073791,0.9659258262877665,0.7330518718295559,0.6801727377712109
167.0,198.0,53.0,122.0,4000.0,2.0,-7.0,1016.0,-10.7,0.3,-0.25881904510327935,0.965925826288865,-0.1305261922204409,0.9914448613737592,0.7579717231448713,0.6522874112787971
172.0,208.0,65.0,113.0,3900.0,2.0,-4.0,1013.0,-12.0,1.3,-6.063199628347314e-12,1.0,-3.031599814173657e-12,1.0,0.7818314824682998,0.623489801858395
169.0,199.0,73.0,102.0,3500.0,4.0,1.0,1014.0,-10.2,2.4,0.2588190450915661,0.9659258262920035,0.13052619221442957,0.9914448613745506,0.804597779766632,0.5938201855735508
162.0,197.0,67.0,89.0,2900.0,9.0,2.0,1011.0,-10.5,1.3,0.49999999999820993,0.8660254037854721,0.2588190451015225,0.9659258262893358,0.8262387743156822,0.5633200580640807
176.0,208.0,69.0,101.0,3000.0,8.0,3.0,1014.0,-12.1,0.4,0.707106781181354,0.7071067811917412,0.3826834323616969,0.9238795325126922,0.8467241992286937,0.5320320765146848
182.0,202.0,68.0,105.0,2900.0,10.0,4.0,1014.0,-13.4,0.1,0.8660254037781273,0.5000000000109316,0.4999999999945342,0.8660254037875943,0.8660254037845765,0.4999999999997613
183.0,200.0,72.0,114.0,3000.0,10.0,5.0,1013.0,-13.4,0.9,0.9659258262882016,0.2588190451057553,0.6087614290073923,0.7933533402922545,0.8841153935045076,0.4672686282732552
170.0,183.0,83.0,119.0,3000.0,9.0,7.0,1013.0,-12.8,1.5,1.0,8.626543779941833e-12,0.7071067811834976,0.7071067811895975,0.90096886790211,0.4338837391182002
157.0,170.0,85.0,124.0,3000.0,7.0,7.0,1010.0,-11.7,1.2,0.9659258262889007,-0.2588190451031462,0.7933533402914322,0.6087614290084638,0.916562255870221,0.39989202431917986
180.0,207.0,73.0,138.0,3300.0,3.0,4.0,1014.0,-11.6,0.7,0.8660254037867539,-0.49999999999599,0.8660254037832811,0.500000000002005,0.9308737486442474,0.36534102436628507
181.0,206.0,72.0,139.0,3300.0,2.0,1.0,1012.0,-10.5,1.8,0.7071067811935537,-0.7071067811795414,0.9238795325093909,0.3826834323696668,0.9438833303082433,0.33027906195552204
209.0,251.0,74.0,138.0,3400.0,2.0,2.0,1012.0,-9.6,0.7,0.5000000000005492,-0.8660254037841216,0.9659258262889863,0.25881904510282705,0.9555728057858842,0.2947551744117357
205.0,244.0,59.0,132.0,3500.0,2.0,-1.0,1013.0,-8.2,0.1,0.25881904510823134,-0.9659258262875381,0.9914448613734246,0.1305261922229823,0.965925826289186,0.25881904510208154
206.0,244.0,50.0,131.0,3800.0,2.0,-4.0,1017.0,-10.2,0.3,1.1189887931536352e-11,-1.0,1.0,5.594943965768176e-12,0.9749279121818148,0.22252093395635283
202.0,242.0,49.0,135.0,4300.0,2.0,-4.0,1015.0,-9.2,0.7,-0.2588190451006702,-0.9659258262895641,0.9914448613739354,-0.13052619221910186,0.982566473233189,0.18591160716343882
210.0,265.0,46.0,134.0,4300.0,2.0,-2.0,1013.0,-8.1,1.7,-0.4999999999937701,-0.8660254037880355,0.9659258262899992,-0.25881904509904646,0.9888308262252465,0.14904226617539196
232.0,267.0,73.0,148.0,4900.0,2.0,-1.0,1017.0,-8.7,1.6,-0.7071067811777288,-0.7071067811953663,0.923879532513673,-0.38268343235932867,0.9937122098932759,0.11196447610301254
186.0,186.0,74.0,111.0,3200.0,2.0,-4.0,1015.0,-10.2,0.4,-0.8660254037828399,-0.5000000000027691,0.8660254037852381,-0.49999999999861544,0.9972037971811655,0.07473009358662064
114.0,114.0,44.0,85.0,2300.0,2.0,-4.0,1015.0,-9.4,0.9,-0.9659258262868747,-0.25881904511070736,0.7933533402938149,-0.6087614290053587,0.9993007047883727,0.03739119427701619
63.0,63.0,26.0,57.0,1500.0,9.0,-4.0,1018.0,-9.4,0.8,-1.0,7.986831452359812e-13,0.7071067811862651,-0.7071067811868299,1.0,-6.338088503325278e-13
47.0,47.0,27.0,62.0,1500.0,8.0,-5.0,1017.0,-9.4,0.9,-0.9659258262902276,0.2588190450981942,0.6087614290104975,-0.7933533402898718,0.9993007047883933,-0.03739119427646521
47.0,47.0,28.0,67.0,1400.0,9.0,-4.0,1017.0,-10.8,0.8,-0.8660254037893171,0.49999999999155015,0.500000000004225,-0.8660254037819994,0.9972037971812067,-0.0747300935860708
39.0,39.0,26.0,66.0,1400.0,8.0,-5.0,1019.0,-10.4,0.3,-0.7071067811868891,0.7071067811862061,0.3826834323653129,-0.9238795325111944,0.9937122098933376,-0.11196447610246463
30.0,30.0,21.0,71.0,1200.0,4.0,-1.0,1021.0,-10.4,0.6,-0.500000000004989,0.8660254037815582,0.258819045105303,-0.9659258262883228,0.9888308262250576,-0.14904226617664543
23.0,30.0,21.0,74.0,1100.0,2.0,-4.0,1018.0,-10.6,0.4,-0.2588190451131833,0.9659258262862113,0.13052619222552372,-0.99144486137309,0.9825664732332916,-0.18591160716289706
64.0,142.0,34.0,62.0,1500.0,9.0,-1.0,1023.0,-6.8,0.6,-1.7646610063585376e-12,1.0,8.823305031792688e-13,-1.0,0.9749279121819375,-0.2225209339558153
76.0,120.0,37.0,57.0,1500.0,13.0,3.0,1021.0,-7.0,2.0,0.2588190450957182,0.9659258262908911,-0.13052619221656045,-0.99144486137427,0.9659258262893287,-0.25881904510154896
86.0,120.0,40.0,64.0,1800.0,12.0,3.0,1025.0,-7.8,3.0,0.4999999999893302,0.8660254037905988,-0.2588190450965705,-0.9659258262906627,0.9555728057860468,-0.29475517441120885
88.0,108.0,45.0,63.0,2100.0,16.0,3.0,1023.0,-9.0,2.5,0.7071067811843934,0.7071067811887016,-0.3826834323636826,-0.9238795325118696,0.9438833303084255,-0.33027906195500156
86.0,91.0,47.0,58.0,2000.0,23.0,3.0,1018.0,-11.4,1.9,0.8660254037802766,0.500000000007209,-0.4999999999963955,-0.8660254037865197,0.9308737486444488,-0.3653410243657718
86.0,103.0,47.0,61.0,2000.0,25.0,3.0,1019.0,-11.4,1.7,0.9659258262893141,0.25881904510160325,-0.6087614290090975,-0.7933533402909461,0.9165622558697141,-0.3998920243203417
86.0,97.0,34.0,56.0,1800.0,32.0,3.0,1022.0,-11.7,1.4,1.0,4.328005157953056e-12,-0.7071067811850174,-0.7071067811880777,0.9009688679023492,-0.43388373911770345
81.0,97.0,28.0,60.0,1800.0,26.0,3.0,1018.0,-11.0,1.2,0.9659258262915544,-0.2588190450932422,-0.7933533402883113,-0.608761429012531,0.8841153935047653,-0.4672686282727677
78.0,89.0,28.0,68.0,1900.0,19.0,3.0,1018.0,-10.3,1.0,0.8660254037846046,-0.4999999999997126,-0.8660254037843557,-0.5000000000001437,0.8660254037848522,-0.4999999999992838
82.0,110.0,41.0,82.0,2400.0,7.0,3.0,1019.0,-8.1,1.3,0.7071067811905142,-0.7071067811825809,-0.9238795325102134,-0.3826834323676811,0.8467241992280192,-0.5320320765157581
78.0,106.0,34.0,83.0,2200.0,6.0,2.0,1023.0,-6.8,1.5,0.5000000000094289,-0.8660254037789948,-0.9659258262876593,-0.25881904510777903,0.8262387743159927,-0.5633200580636252
75.0,98.0,28.0,80.0,2000.0,5.0,1.0,1020.0,-3.7,1.5,0.25881904510407927,-0.9659258262886506,-0.9914448613737051,-0.13052619222085143,0.8045977797669595,-0.5938201855731071
71.0,86.0,20.0,77.0,1900.0,3.0,1.0,1021.0,-2.1,0.8,6.891349309547575e-12,-1.0,-1.0,-3.4456746547737874e-12,0.7818314824686436,-0.6234898018579639
80.0,89.0,16.0,74.0,1800.0,2.0,0.0,1023.0,-2.1,1.1,-0.2588190450907662,-0.9659258262922179,-0.9914448613746046,0.13052619221401904,0.757971723145231,-0.6522874112783792
77.0,77.0,14.0,61.0,1600.0,4.0,0.0,1022.0,-2.1,1.3,-0.49999999999749273,-0.8660254037858862,-0.9659258262894429,0.2588190451011225,0.7330518718299309,-0.6801727377708067
83.0,83.0,13.0,58.0,1600.0,3.0,0.0,1023.0,-2.2,1.7,-0.7071067811807683,-0.7071067811923267,-0.9238795325128506,0.3826834323613143,0.7071067811870057,-0.7071067811860894
80.0,80.0,12.0,54.0,1500.0,4.0,0.0,1020.0,-2.4,1.5,-0.8660254037849892,-0.4999999999990465,-0.8660254037841634,0.5000000000004767,0.6801727377704231,-0.7330518718302869
79.0,79.0,12.0,50.0,1400.0,4.0,0.0,1022.0,-2.5,1.0,-0.9659258262879873,-0.2588190451065553,-0.7933533402925065,0.6087614290070638,0.6522874112779825,-0.7579717231455723
74.0,74.0,13.0,51.0,1300.0,4.0,-1.0,1019.0,-3.5,1.1,-1.0,-9.454693461142094e-12,-0.7071067811898902,0.7071067811832048,0.6234898018589768,-0.7818314824678357
73.0,73.0,12.0,48.0,1300.0,5.0,0.0,1019.0,-2.7,0.9,-0.965925826289115,0.25881904510234627,-0.6087614290087923,0.7933533402911802,0.5938201855741496,-0.8045977797661901
66.0,66.0,13.0,34.0,1200.0,17.0,0.0,1019.0,-2.9,1.4,-0.8660254037871679,0.4999999999952728,-0.5000000000023636,0.866025403783074,0.5633200580631927,-0.8262387743162874
68.0,68.0,14.0,33.0,1100.0,16.0,0.0,1019.0,-3.2,1.7,-0.7071067811941393,0.7071067811789558,-0.3826834323700493,0.9238795325092325,0.532032076515315,-0.8467241992282977
67.0,67.0,13.0,49.0,1300.0,4.0,0.0,1020.0,-2.9,1.1,-0.5000000000012664,0.8660254037837075,-0.258819045103227,0.965925826288879,0.5000000000004059,-0.8660254037842042
74.0,74.0,13.0,50.0,1400.0,2.0,0.0,1023.0,-2.9,1.3,-0.25881904510903125,0.9659258262873238,-0.13052619222339285,0.9914448613733705,0.4672686282739133,-0.8841153935041599
84.0,84.0,14.0,50.0,1400.0,2.0,0.0,1019.0,-3.2,1.6,-1.2018037612736613e-11,1.0,-6.009018806368306e-12,1.0,0.433883739117232,-0.9009688679025761
84.0,84.0,19.0,44.0,1400.0,8.0,1.0,1023.0,-3.5,1.9,0.25881904509987025,0.9659258262897785,0.13052619221869133,0.9914448613739895,0.3998920243198621,-0.9165622558699233
88.0,88.0,24.0,44.0,1400.0,12.0,2.0,1021.0,-3.5,1.9,0.4999999999930529,0.8660254037884496,0.2588190450986465,0.9659258262901064,0.365341024366978,-0.9308737486439754
90.0,90.0,25.0,34.0,1400.0,24.0,3.0,1021.0,-4.2,1.7,0.707106781187433,0.7071067811856621,0.3826834323656682,0.9238795325110472,0.3302790619545077,-0.9438833303085983
105.0,109.0,24.0,47.0,1600.0,19.0,3.0,1019.0,-4.7,2.3,0.8660254037824258,0.5000000000034863,0.49999999999825684,0.866025403785445,0.2947551744107088,-0.955572805786201
117.0,117.0,26.0,52.0,1600.0,23.0,3.5,1018.9,-4.5,1.5,0.9659258262866603,0.2588190451115073,0.6087614290050302,0.793353340294067,0.25881904510280057,-0.9659258262889933
115.0,115.0,26.0,52.0,1500.0,28.0,4.0,1019.0,-4.5,1.7,1.0,2.946653596427973e-14,0.7071067811865371,0.7071067811865579,0.22252093395707853,-0.9749279121816492
119.0,119.0,27.0,56.0,1500.0,32.0,3.0,1017.0,-4.9,1.4,0.9659258262904419,-0.2588190450973943,0.7933533402896197,0.608761429010826,0.18591160716238292,-0.9825664732333889
123.0,124.0,25.0,64.0,1600.0,23.0,3.0,1018.0,-3.8,2.1,0.8660254037897313,-0.49999999999083294,0.8660254037817924,0.5000000000045836,0.149042266176128,-0.9888308262251355
149.0,174.0,19.0,75.0,1900.0,8.0,2.0,1018.0,-3.9,2.7,0.7071067811874746,-0.7071067811856204,0.9238795325110358,0.38268343236569546,0.11196447610375221,-0.9937122098931925
169.0,189.0,18.0,76.0,2100.0,3.0,1.0,1019.0,-3.5,2.0,0.5000000000057062,-0.8660254037811441,0.9659258262882157,0.258819045105703,0.0747300935873629,-0.9972037971811099
166.0,177.0,15.0,68.0,2100.0,2.0,0.0,1018.0,-3.7,1.5,0.2588190451139833,-0.9659258262859969,0.9914448613730359,0.13052619222593426,0.03739119427594231,-0.9993007047884129
160.0,172.0,15.0,65.0,2000.0,2.0,0.0,1021.0,-3.7,2.3,2.5928106875587986e-12,-1.0,1.0,1.2964053437793993e-12,1.1054589771613458e-13,-1.0
164.0,164.0,22.0,65.0,2000.0,2.0,-1.0,1017.0,-3.8,1.0,-0.25881904509491827,-0.9659258262911053,0.9914448613743241,-0.13052619221614992,-0.03739119427572137,-0.9993007047884211
171.0,184.0,18.0,62.0,2200.0,2.0,-4.0,1020.0,-6.0,1.2,-0.5000000000012154,-0.8660254037837369,0.9659258262888867,-0.25881904510319853,-0.07473009358714243,-0.9972037971811263
188.0,199.0,19.0,63.0,2300.0,2.0,-4.0,1020.0,-5.5,0.6,-0.7071067811838079,-0.7071067811892872,0.9238795325120281,-0.3826834323633,-0.11196447610353251,-0.9937122098932173
191.0,197.0,16.0,62.0,2500.0,2.0,-4.0,1016.0,-5.3,0.9,-0.8660254037798625,-0.5000000000079261,0.8660254037867268,-0.4999999999960369,-0.14904226617590938,-0.9888308262251685
188.0,193.0,15.0,67.0,3000.0,2.0,-4.0,1019.0,-5.3,1.2,-0.9659258262890998,-0.2588190451024032,0.7933533402911981,-0.608761429008769,-0.18591160716216568,-0.9825664732334299
192.0,213.0,15.0,72.0,3500.0,2.0,-5.0,1016.0,-6.4,0.7,-1.0,-5.156154839153317e-12,0.7071067811883704,-0.7071067811847246,-0.22252093395686298,-0.9749279121816984
218.0,224.0,19.0,76.0,4200.0,2.0,-4.0,1018.0,-5.0,1.3,-0.9659258262917688,0.2588190450924423,0.6087614290128596,-0.7933533402880593,-0.25881904510258696,-0.9659258262890505
185.0,185.0,15.0,71.0,3400.0,2.0,-4.0,1018.0,-5.8,0.6,-0.8660254037850186,0.4999999999989954,0.5000000000005023,-0.8660254037841487,-0.29475517441049753,-0.9555728057862661
200.0,208.0,11.0,66.0,3600.0,2.0,-4.0,1017.0,-5.5,1.5,-0.7071067811910997,0.7071067811819953,0.3826834323680637,-0.923879532510055,-0.330279061954299,-0.9438833303086713
169.0,170.0,10.0,61.0,3000.0,2.0,-2.0,1020.0,-3.7,1.3,-0.5000000000101461,0.8660254037785808,0.258819045108179,-0.9659258262875522,-0.3653410243667722,-0.9308737486440563
184.0,194.0,11.0,64.0,3400.0,2.0,1.0,1017.0,-3.9,3.3,-0.2588190451048792,0.9659258262884364,0.13052619222126197,-0.9914448613736511,-0.3998920243196594,-0.9165622558700117
126.0,126.0,28.0,68.0,2400.0,2.0,3.0,1018.0,-8.1,3.5,-7.719498990747836e-12,1.0,3.859749495373918e-12,-1.0,-0.43388373911703276,-0.900968867902672
42.0,42.0,29.0,41.0,1200.0,18.0,3.0,1021.0,-9.6,3.4,0.25881904510402237,0.965925826288666,-0.1305261922208222,-0.9914448613737089,-0.46726862827371785,-0.8841153935042632
20.0,32.0,21.0,21.0,800.0,36.0,4.0,1021.0,-12.0,4.4,0.4999999999967755,0.8660254037863003,-0.25881904510072257,-0.9659258262895501,-0.5000000000002145,-0.8660254037843148
16.0,16.0,14.0,14.0,800.0,47.0,3.0,1027.0,-13.8,3.5,0.7071067811801828,0.7071067811929123,-0.3826834323609318,-0.923879532513009,-0.5320320765151278,-0.8467241992284152
9.0,9.0,2.0,5.0,700.0,61.0,3.0,1023.0,-14.7,3.9,0.866025403784575,0.4999999999997637,-0.5000000000001181,-0.8660254037843704,-0.5633200580630101,-0.826238774316412
6.0,6.0,2.0,4.0,700.0,63.0,3.0,1023.0,-17.3,2.4,0.9659258262877729,0.2588190451073552,-0.6087614290067352,-0.7933533402927586,-0.5938201855739718,-0.8045977797663214
9.0,9.0,2.0,4.0,700.0,66.0,3.0,1024.0,-20.4,2.9,1.0,1.0282843142342355e-11,-0.707106781182912,-0.7071067811901831,-0.623489801858804,-0.7818314824679736
8.0,8.0,2.0,4.0,700.0,66.0,3.0,1026.0,-19.1,4.1,0.9659258262893293,-0.25881904510154635,-0.7933533402909281,-0.6087614290091208,-0.652287411277815,-0.7579717231457165
6.0,6.0,2.0,6.0,700.0,67.0,2.0,1027.0,-22.8,1.3,0.866025403787582,-0.4999999999945556,-0.866025403782867,-0.5000000000027222,-0.680172737770261,-0.7330518718304372
7.0,10.0,3.0,8.0,700.0,62.0,1.0,1027.0,-22.8,2.4,0.7071067811947249,-0.7071067811783702,-0.923879532509074,-0.3826834323704319,-0.7071067811868493,-0.7071067811862457
6.0,7.0,2.0,8.0,700.0,59.0,0.0,1028.0,-22.2,2.2,0.5000000000019836,-0.8660254037832934,-0.9659258262887719,-0.25881904510362697,-0.7330518718297805,-0.6801727377709688
6.0,7.0,2.0,8.0,700.0,59.0,-1.0,1033.0,-20.6,3.0,0.2588190451098312,-0.9659258262871094,-0.9914448613733164,-0.13052619222380338,-0.7579717231450868,-0.6522874112785467
8.0,8.0,4.0,8.0,700.0,57.0,-1.0,1027.0,-20.6,4.7,1.2846187293936873e-11,-1.0,-1.0,-6.423093646968437e-12,-0.7818314824685058,-0.6234898018581367
11.0,11.0,5.0,13.0,700.0,49.0,-2.0,1033.0,-20.9,3.9,-0.25881904509907033,-0.9659258262899928,-0.9914448613740435,0.1305261922182808,-0.8045977797668282,-0.593820185573285
9.0,18.0,5.0,13.0,600.0,48.0,-4.0,1031.0,-22.6,1.9,-0.4999999999923357,-0.8660254037888636,-0.9659258262902136,0.25881904509824655,-0.8262387743158682,-0.5633200580638078
8.0,11.0,4.0,9.0,600.0,53.0,-5.0,1034.0,-22.5,1.9,-0.7071067811868473,-0.7071067811862477,-0.9238795325112056,0.3826834323652857,-0.8467241992279017,-0.5320320765159453
6.0,10.0,6.0,5.0,600.0,56.0,-5.0,1032.0,-22.0,2.6,-0.8660254037820118,-0.5000000000042035,-0.8660254037856521,0.49999999999789824,-0.8660254037847416,-0.4999999999994753
10.0,10.0,14.0,8.0,700.0,51.0,-6.0,1034.0,-22.0,3.3,-0.965925826286446,-0.2588190451123072,-0.793353340294319,0.6087614290047016,-0.8841153935046621,-0.46726862827296317
7.0,7.0,16.0,5.0,700.0,54.0,-6.0,1033.0,-21.6,3.6,-1.0,-8.576162171645406e-13,-0.7071067811868508,0.7071067811862443,-0.9009688679022532,-0.4338837391179026
8.0,8.0,20.0,7.0,700.0,51.0,-7.0,1031.0,-22.1,1.8,-0.9659258262906563,0.25881904509659437,-0.6087614290111545,0.7933533402893677,-0.9165622558696257,-0.3998920243205443
10.0,10.0,21.0,7.0,700.0,50.0,-7.0,1033.0,-22.1,2.9,-0.8660254037901454,0.49999999999011574,-0.5000000000049422,0.8660254037815853,-0.9308737486443681,-0.36534102436597765
10.0,10.0,21.0,7.0,700.0,49.0,-7.0,1028.0,-21.7,2.9,-0.7071067811880603,0.7071067811850348,-0.382683432366078,0.9238795325108774,-0.9438833303083525,-0.3302790619552103
9.0,10.0,23.0,14.0,800.0,43.0,-7.0,1029.0,-21.0,1.2,-0.5000000000064234,0.8660254037807301,-0.258819045106103,0.9659258262881084,-0.9555728057859816,-0.29475517441142013
73.81935483870967,94.68071519795656,12.187739463601533,57.850899742930594,1405.0,30.10472541507024,-7.0,1029.0,-21.7,1.8,-0.2588190451147832,0.9659258262857826,-0.1305261922263448,0.9914448613729819,-0.9659258262892715,-0.2588190451017625
14.0,14.0,16.0,44.0,1000.0,24.0,-6.0,1034.0,-22.5,3.2,-3.4209603687590594e-12,1.0,-1.7104801843795297e-12,1.0,-0.9749279121818883,-0.22252093395603084
18.0,26.0,16.0,35.0,1000.0,32.0,-4.0,1033.0,-22.6,3.1,0.25881904509411835,0.9659258262913197,0.13052619221573938,0.9914448613743782,-0.9825664732332504,-0.1859116071631143
11.0,11.0,17.0,13.0,800.0,51.0,-2.0,1033.0,-22.6,4.0,0.5000000000004982,0.866025403784151,0.2588190451027986,0.9659258262889938,-0.9888308262250246,-0.14904226617686406
8.0,8.0,10.0,5.0,700.0,59.0,-2.2,1033.4,-22.8,4.6,0.7071067811832222,0.7071067811898728,0.38268343236291746,0.9238795325121866,-0.9937122098933129,-0.11196447610268433
11.0,11.0,8.0,5.0,600.0,60.0,1.0,1027.0,-22.1,3.2,0.8660254037794484,0.5000000000086433,0.4999999999956783,0.8660254037869338,-0.9972037971811901,-0.07473009358629128
11.0,11.0,8.0,5.0,700.0,62.0,2.0,1029.0,-22.8,2.2,0.9659258262888855,0.25881904510320314,0.6087614290084404,0.7933533402914502,-0.9993007047883851,-0.03739119427668614
8.0,8.0,9.0,6.0,600.0,62.0,3.0,1027.0,-22.8,4.1,1.0,5.984304520353578e-12,0.7071067811844318,0.7071067811886633,-1.0,-8.549006457647969e-13
8.0,9.0,10.0,6.0,600.0,62.0,2.0,1029.0,-23.6,2.7,0.9659258262919832,-0.25881904509164233,0.7933533402878071,0.6087614290131881,-0.999300704788381,0.037391194276795256
11.0,11.0,11.0,13.0,700.0,54.0,2.0,1027.0,-22.0,2.3,0.8660254037854327,-0.49999999999827827,0.8660254037839417,0.5000000000008609,-0.9972037971811819,0.07473009358640016
18.0,24.0,12.0,51.0,900.0,22.0,0.0,1027.0,-20.9,1.2,0.7071067811916854,-0.7071067811814097,0.9238795325098965,0.3826834323684462,-0.9937122098933007,0.11196447610279284
20.0,33.0,11.0,74.0,1200.0,3.0,-5.2,1030.5,-21.3,0.4,0.5000000000108633,-0.8660254037781667,0.9659258262874449,0.25881904510857895,-0.9888308262252794,0.14904226617517335
26.0,42.0,12.0,78.0,1300.0,2.0,13.564516539440186,1013.063167938932,1.5871501272264674,1.8212468193384213,0.25881904510567916,-0.965925826288222,0.991444861373597,0.1305261922216725,-0.9825664732332301,0.18591160716322158
35.0,48.0,23.0,76.0,1300.0,2.0,-7.0,1029.0,-19.3,0.4,8.547648671948097e-12,-1.0,1.0,4.273824335974049e-12,-0.974927912181864,0.22252093395613728
36.0,48.0,31.0,76.0,1600.0,2.0,-7.0,1031.0,-16.7,0.6,-0.2588190451032224,-0.9659258262888802,0.991444861373763,-0.13052619222041167,-0.9659258262892432,0.258819045101868
40.0,52.0,36.0,73.0,1600.0,2.0,-4.3,1032.3,-21.0,0.6,-0.4999999999960583,-0.8660254037867143,0.9659258262896573,-0.25881904510032255,-0.9555728057859494,0.29475517441152443
28.0,38.0,24.0,74.0,1600.0,2.0,-8.0,1029.0,-17.4,0.3,-0.7071067811795971,-0.7071067811934979,0.9238795325131676,-0.3826834323605492,-0.9438833303083164,0.3302790619553133
32.0,37.0,22.0,77.0,1700.0,2.0,-8.0,1030.0,-16.1,0.2,-0.866025403784161,-0.5000000000004808,0.8660254037845775,-0.4999999999997596,-0.9308737486443281,0.3653410243660793
25.0,26.0,20.0,72.0,1300.0,4.0,-5.0,1030.0,-18.8,1.8,-0.9659258262875585,-0.2588190451081551,0.7933533402930106,-0.6087614290064067,-0.9165622558703094,0.3998920243189772
21.0,21.0,17.0,59.0,1100.0,11.0,-4.0,1033.0,-20.3,1.8,-1.0,-1.1110992823542616e-11,0.7071067811904759,-0.7071067811826192,-0.9009688679022059,0.433883739118001
21.0,21.0,19.0,33.0,1000.0,28.0,-5.0,1032.0,-20.3,1.1,-0.9659258262895437,0.25881904510074644,0.6087614290094493,-0.7933533402906761,-0.884115393504611,0.4672686282730597
14.0,14.0,16.0,23.0,900.0,36.0,-5.0,1028.0,-19.9,0.9,-0.8660254037879961,0.4999999999938384,0.5000000000030808,-0.8660254037826599,-0.866025403784687,0.49999999999956984
8.0,8.0,12.0,18.0,800.0,39.0,-5.0,1028.0,-20.7,1.9,-0.7071067811953105,0.7071067811777846,0.3826834323708144,-0.9238795325089155,-0.8467241992288113,0.5320320765144976
8.0,8.0,11.0,29.0,800.0,32.0,-5.0,1030.0,-20.3,1.2,-0.5000000000027008,0.8660254037828793,0.2588190451040269,-0.9659258262886647,-0.8262387743158067,0.5633200580638981
8.0,8.0,11.0,40.0,900.0,23.0,-5.0,1028.0,-20.3,2.2,-0.25881904511063114,0.9659258262868952,0.1305261922242139,-0.9914448613732624,-0.8045977797667634,0.5938201855733728
10.0,19.0,14.0,55.0,1000.0,13.0,-5.0,1031.0,-20.7,1.8,8.775782532297172e-13,1.0,-4.387891266148586e-13,-1.0,-0.7818314824684377,0.623489801858222
19.0,24.0,16.0,43.0,1000.0,27.0,-2.0,1033.0,-19.5,1.3,0.2588190450982704,0.9659258262902072,-0.13052619221787026,-0.9914448613740976,-0.7579717231450155,0.6522874112786295
16.0,16.0,13.0,21.0,800.0,45.0,-1.0,1029.0,-20.6,2.9,0.4999999999916185,0.8660254037892777,-0.2588190450978466,-0.9659258262903208,-0.7330518718297062,0.6801727377710488
13.0,13.0,8.0,24.0,800.0,46.0,0.0,1027.0,-20.9,1.5,0.7071067811862618,0.7071067811868332,-0.3826834323649031,-0.9238795325113641,-0.7071067811867721,0.707106781186323
